time_s,range_m,pursuer_speed_m_s,closing_velocity_m_s,a_cmd_norm_m_s2,a_applied_norm_m_s2,aM_parallel_m_s2,aM_total_norm_m_s2,saturated,guidance_updated
38.54,32464.035646060158,698.5030396851553,734.0742962101689,1.6918646540139153,1.6918646540139153,15.0,15.095111990558454,False,True
38.550000000000004,32456.6934313902,698.653039890007,734.221303019908,1.6922267563224742,1.6922267563224742,15.0,15.09515257938169,False,True
38.56,32449.349746639982,698.8030400949026,734.3683109761193,1.6925896743694944,1.6925896743694944,15.0,15.095193268248746,False,True
38.57,32442.004591798057,698.9530402998419,734.5153200794377,1.6929534082928452,1.6929534082928452,15.0,15.09523405723311,False,True
38.58,32434.657966852934,699.1030405048253,734.6623303304979,1.693317958228762,1.693317958228762,15.0,15.09527494640823,False,True
38.59,32427.30987179313,699.253040709853,734.8093417299337,1.6936833243118394,1.6936833243118394,15.0,15.095315935847516,False,True
38.6,32419.960306607165,699.4030409149253,734.9563542783792,1.6940495066750312,1.6940495066750312,15.0,15.095357025624333,False,True
38.61,32412.609271283527,699.5530411200423,735.1033679764674,1.6944165054496496,1.6944165054496496,15.0,15.095398215812002,False,True
38.62,32405.25676581073,699.7030413252041,735.250382824831,1.6947843207653657,1.6947843207653657,15.0,15.095439506483807,False,True
38.63,32397.90279017725,699.853041530411,735.3973988241023,1.6951529527502127,1.6951529527502127,15.0,15.09548089771299,False,True
38.64,32390.547344371582,700.0030417356633,735.5444159749134,1.6955224015305836,1.6955224015305836,15.0,15.095522389572746,False,True
38.65,32383.1904283822,700.153041940961,735.6914342778956,1.6958926672312273,1.6958926672312273,15.0,15.09556398213623,False,True
38.660000000000004,32375.832042197577,700.3030421463043,735.8384537336798,1.696263749975259,1.696263749975259,15.0,15.095605675476559,False,True
38.67,32368.472185806175,700.4530423516935,735.9854743428967,1.6966356498841502,1.6966356498841502,15.0,15.095647469666806,False,True
38.68,32361.11085919646,700.6030425571289,736.1324961061765,1.6970083670777307,1.6970083670777307,15.0,15.095689364779995,False,True
38.69,32353.748062356877,700.7530427626104,736.2795190241487,1.6973819016741967,1.6973819016741967,15.0,15.095731360889113,False,True
38.7,32346.383795275884,700.9030429681385,736.4265430974424,1.6977562537900996,1.6977562537900996,15.0,15.095773458067105,False,True
38.71,32339.01805794192,701.0530431737133,736.5735683266865,1.6981314235403506,1.6981314235403506,15.0,15.095815656386877,False,True
38.72,32331.650850343405,701.2030433793349,736.7205947125093,1.6985074110382317,1.6985074110382317,15.0,15.095857955921279,False,True
38.730000000000004,32324.282172468786,701.3530435850035,736.8676222555387,1.6988842163953721,1.6988842163953721,15.0,15.09590035674313,False,True
38.74,32316.912024306468,701.5030437907196,737.0146509564021,1.6992618397217738,1.6992618397217738,15.0,15.095942858925195,False,True
38.75,32309.54040584488,701.653043996483,737.1616808157264,1.6996402811257927,1.6996402811257927,15.0,15.095985462540211,False,True
38.76,32302.167317072424,701.8030442022941,737.3087118341382,1.7000195407141492,1.7000195407141492,15.0,15.096028167660855,False,True
38.77,32294.792757977502,701.953044408153,737.4557440122634,1.7003996185919255,1.7003996185919255,15.0,15.09607097435977,False,True
38.78,32287.416728548516,702.10304461406,737.6027773507276,1.7007805148625643,1.7007805148625643,15.0,15.096113882709558,False,True
38.79,32280.039228773854,702.2530448200154,737.7498118501562,1.7011622296278737,1.7011622296278737,15.0,15.096156892782759,False,True
38.800000000000004,32272.6602586419,702.403045026019,737.8968475111739,1.7015447629880234,1.7015447629880234,15.0,15.096200004651898,False,True
38.81,32265.27981814103,702.5530452320713,738.0438843344048,1.701928115041544,1.701928115041544,15.0,15.096243218389429,False,True
38.82,32257.897907259616,702.7030454381725,738.1909223204727,1.702312285885331,1.702312285885331,15.0,15.096286534067781,False,True
38.83,32250.51452598603,702.8530456443228,738.3379614700012,1.7026972756146412,1.7026972756146412,15.0,15.096329951759316,False,True
38.84,32243.12967430862,703.0030458505223,738.485001783613,1.7030830843230997,1.7030830843230997,15.0,15.096373471536381,False,True
38.85,32235.74335221575,703.1530460567712,738.6320432619304,1.7034697121026874,1.7034697121026874,15.0,15.09641709347126,False,True
38.86,32228.355559695763,703.30304626307,738.779085905576,1.7038571590437597,1.7038571590437597,15.0,15.096460817636187,False,True
38.87,32220.966296736995,703.4530464694184,738.9261297151706,1.7042454252350268,1.7042454252350268,15.0,15.096504644103366,False,True
38.88,32213.575563327784,703.6030466758168,739.0731746913359,1.7046345107635714,1.7046345107635714,15.0,15.096548572944949,False,True
38.89,32206.18335945646,703.7530468822656,739.2202208346922,1.7050244157148384,1.7050244157148384,15.0,15.096592604233042,False,True
38.9,32198.78968511134,703.9030470887648,739.3672681458597,1.7054151401726365,1.7054151401726365,15.0,15.096636738039704,False,True
38.910000000000004,32191.394540280748,704.0530472953146,739.5143166254583,1.7058066842191426,1.7058066842191426,15.0,15.096680974436955,False,True
38.92,32183.99792495299,704.2030475019154,739.6613662741072,1.706199047934902,1.706199047934902,15.0,15.096725313496764,False,True
38.93,32176.599839116367,704.3530477085671,739.808417092425,1.7065922313988218,1.7065922313988218,15.0,15.096769755291056,False,True
38.94,32169.200282759175,704.50304791527,739.9554690810302,1.7069862346881781,1.7069862346881781,15.0,15.096814299891713,False,True
38.95,32161.799255869704,704.6530481220244,740.1025222405409,1.7073810578786184,1.7073810578786184,15.0,15.096858947370567,False,True
38.96,32154.396758436247,704.8030483288304,740.2495765715744,1.7077767010441505,1.7077767010441505,15.0,15.096903697799402,False,True
38.97,32146.99279044708,704.9530485356881,740.3966320747475,1.708173164257159,1.708173164257159,15.0,15.096948551249964,False,True
38.980000000000004,32139.58735189047,705.103048742598,740.5436887506771,1.7085704475883938,1.7085704475883938,15.0,15.096993507793941,False,True
38.99,32132.180442754685,705.2530489495603,740.6907465999791,1.7089685511069697,1.7089685511069697,15.0,15.097038567502986,False,True
39.0,32124.77206302799,705.4030491565748,740.837805623269,1.7093674748803758,1.7093674748803758,15.0,15.097083730448704,False,True
39.01,32117.36221269864,705.5530493636419,740.984865821162,1.7097672189744724,1.7097672189744724,15.0,15.09712899670264,False,True
39.02,32109.950891754874,705.7030495707619,741.131927194273,1.7101677834534867,1.7101677834534867,15.0,15.097174366336311,False,True
39.03,32102.53810018494,705.8530497779348,741.278989743216,1.7105691683800208,1.7105691683800208,15.0,15.097219839421173,False,True
39.04,32095.123837977073,706.003049985161,741.4260534686048,1.710971373815045,1.710971373815045,15.0,15.097265416028645,False,True
39.050000000000004,32087.708105119502,706.1530501924406,741.5731183710527,1.7113743998179052,1.7113743998179052,15.0,15.097311096230088,False,True
39.06,32080.290901600452,706.3030503997738,741.7201844511729,1.7117782464463158,1.7117782464463158,15.0,15.097356880096823,False,True
39.07,32072.872227408137,706.453050607161,741.8672517095774,1.7121829137563676,1.7121829137563676,15.0,15.097402767700117,False,True
39.08,32065.45208253077,706.6030508146022,742.0143201468783,1.7125884018025244,1.7125884018025244,15.0,15.09744875911121,False,True
39.09,32058.03046695656,706.7530510220975,742.161389763687,1.712994710637622,1.712994710637622,15.0,15.09749485440126,False,True
